hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm
1984-02-23,3.5,0.8173983999999997,7.9,4.471215083798883,0.28938291211628553,7.597503897225361
1984-02-24,0.0,0.0,7.9,3.5209106145251385,0.475321502603991,3.0503040475684613
1984-02-25,3.5,0.32865641999999995,7.9,2.9483798882681564,0.22505387918343392,-0.35769562711007824
1984-02-26,3.5,0.16735040000000004,7.9,2.5287988826815644,0.1188910430028694,-3.4249502249590105
1984-02-27,3.5,0.9047060199999998,7.9,2.2271983240223463,0.1214201972842352,-6.035229506336335
1984-02-28,3.5,0.24999999999999994,7.9,1.9844999999999997,0.1760173657162376,-8.44035905186128
1984-02-29,17.0,1.15331966,7.7,1.7819999999999998,0.32968026845489684,-10.765362266416828
1984-03-01,17.0,3.79221884,7.7,1.7660363128491618,0.2602937545727244,-11.178432704612103
1984-03-02,17.0,6.143890239999998,7.7,2.2513575418994414,0.35126710081566365,-5.752349680749866
1984-03-03,17.0,2.75,7.7,1.8649860335195532,0.5159731291152279,-9.847235140457373
1984-03-04,17.0,1.7499999999999998,7.7,2.0190670391061456,0.4148016077603371,-8.231542388251329
1984-03-05,17.0,0.24999999999999994,7.7,1.8894972067039104,1.1467594585355745,-9.49862251067374
1984-03-06,0.0,0.0,7.7,1.7613100558659212,0.49504565160472486,-11.062194464044866
1984-03-07,0.0,0.0,7.8,1.6978826815642465,0.7067515434327378,-11.866162393859224
1984-03-08,0.0,0.0,7.8,1.6244497206703907,0.4301270392261182,-12.833142971684357
1984-03-09,0.0,0.0,7.8,1.5638379888268157,0.5012792648838191,-13.665820066110635
1984-03-10,6.4,0.24999999999999994,7.8,1.5069217877094974,0.6026047921082023,-14.502262664260881
1984-03-11,6.4,4.75,7.8,1.5654720670391058,0.5023517865579716,-13.71581001618462
1984-03-12,6.4,5.820949865,7.8,1.7646284916201118,0.2462522174250204,-11.085279702707211
1984-03-13,6.4,2.0,7.8,1.8290865921787711,0.12643994920862092,-10.218442250283116
1984-03-14,4.118950706214783,3.0,7.3,1.7823016759776535,0.19379882585274427,-10.857787002466226
1984-03-15,0.0,0.0,7.3,1.7143240223463692,0.08661564552450855,-11.607140816435216
1984-03-16,4.401148738334087,0.08004278,7.3,1.6031815642458098,0.37395399049080397,-13.106362133443756
1984-03-17,0.0,0.0,7.3,1.5265810055865927,0.20413397968896807,-14.202029018092814
1984-03-18,0.0,0.0,7.3,1.4742653631284919,0.20597919469314846,-15.00223332618062
1984-03-19,0.0,0.0,7.3,1.4311005586592178,0.22527810945327065,-15.661751517841148
1984-03-20,0.0,0.0,7.3,1.3937430167597764,0.29225772480365136,-16.27641957086369
1984-03-21,0.0,0.0,7.3,1.3218184357541898,0.29909727521077856,-17.391451305421956
1984-03-22,1.55,0.52678826,7.5,1.169446927374302,0.5838473020767567,-20.234766791498398
1984-03-23,1.55,20.007707085000003,7.5,2.360790502793296,0.23528383044911053,-1.8357807773460293
1984-03-24,1.55,0.38096143,8.8,2.674432960893854,0.7349523833956619,-0.5324657828366299
1984-03-25,1.55,5.25,8.8,1.9512150837988824,0.2510968494905561,-8.970149831714048
1984-03-26,1.55,0.24999999999999994,8.8,2.0397821229050286,0.24239487325337286,-7.867103151436063
1984-03-27,1.55,6.4838613700000005,8.8,1.9834441340782119,0.9230399347935706,-8.610754894972317
1984-03-28,5.4,0.24999999999999994,7.9,1.9926703910614525,1.0233174032343102,-8.413195638204561
1984-03-29,5.4,0.5119228549999999,7.9,1.8841927374301688,1.0454332475299632,-9.605701093616664
1984-03-30,0.0,0.0,7.9,1.778832402234637,1.1797271297579304,-10.832119320610671
1984-03-31,0.0,0.0,7.9,1.6766648044692736,0.5342044917711699,-12.123695866134264
1984-04-01,0.0,0.0,7.9,1.5761312849162012,0.6888291556034389,-13.469895050169244
1984-04-02,0.0,0.0,7.9,1.4718519553072629,1.2585458269338832,-15.02581662320468
1984-04-03,0.0,0.0,7.9,1.4452039106145247,1.016522600747205,-15.4369573153664
1984-04-04,3.6,0.08004278,7.1,1.402240223463687,0.26132946869765306,-16.126500450266562
1984-04-05,0.0,0.0,7.1,1.338008379888268,1.2235456852636424,-17.16614208302716
1984-04-06,3.6,0.32865641999999995,7.1,1.2857681564245806,0.8815827898549468,-18.103348064044763
1984-04-07,0.0,0.0,7.1,1.2425782122905031,0.3474532920670824,-18.894547995824034
1984-04-08,0.0,0.0,7.1,1.1992374301675979,0.5658280668898774,-19.71819081945009
1984-04-09,0.0,0.0,7.1,1.1652737430167597,1.752706579731132,-20.422019859209087
1984-04-10,3.6,0.24999999999999994,7.1,1.1479776536312851,1.024309560573413,-20.748240343404614
1984-04-11,3.6,5.75,7.1,1.2050195530726255,1.2030623199802581,-19.621109181189986
1984-04-12,0.0,0.0,7.1,1.1051899441340785,1.84658842877273,-21.613124389177123
1984-04-13,3.6,0.24999999999999994,7.1,1.0624525139664804,1.1251146196897237,-22.57886762224227
1984-04-14,3.6,0.24999999999999994,7.1,1.0248435754189948,1.800534413136451,-23.46792031792114
1984-04-15,3.6,6.0,7.1,1.091840782122905,1.0836129858500538,-21.97962121111127
1984-04-16,3.6,1.25,7.1,1.0397262569832404,1.0586600913036728,-23.103857150080753
1984-04-17,3.6,3.25,7.1,1.0035251396648044,1.2308341879105664,-24.04356264270468
1984-04-18,3.3,3.0,6.6,1.0777374301675977,1.1641803517792124,-22.202404997245264
1984-04-19,3.3,0.24999999999999994,6.6,0.9808743016759776,1.2958899749746,-24.50878024868269
1984-04-20,3.3,0.24999999999999994,6.6,0.9616927374301676,1.6085895783848545,-24.993469808589325
1984-04-21,0.0,0.0,6.6,0.9125195530726258,2.285906892135705,-26.26977481138553
1984-04-22,0.0,0.0,6.6,0.8875810055865924,1.9105230416504282,-26.99335621533023
1984-04-23,0.0,0.0,6.6,0.8629944134078216,2.4720077249219083,-27.669359855490733
1984-04-24,0.0,0.0,6.6,0.8307150837988824,2.8243987425207973,-28.60774729079959
1984-04-25,0.0,0.0,6.5,0.8003212290502792,2.3867867564675502,-29.576344270442142
1984-04-26,0.0,0.0,6.5,0.7652513966480449,2.5974179536532302,-30.687179568448038
1984-04-27,0.0,0.0,6.5,0.7396340782122907,2.412447815210089,-31.602297769240323
1984-04-28,0.0,0.0,6.5,0.7189189944134079,2.5084527313907476,-32.30086433925931
1984-04-29,0.0,0.0,6.5,0.6972486033519557,2.0871593037243037,-33.11895520483404
1984-04-30,0.0,0.0,6.5,0.6780921787709494,2.029600099600716,-33.86141630213996
1984-05-01,0.0,0.0,6.5,0.6730893854748604,1.7894561294157174,-33.997962278614395
1984-05-02,0.0,0.0,6.6,0.6137597765363129,2.397186679690655,-36.499147209155566
1984-05-03,0.5615111134325466,1.3679920900000002,6.6,0.614840782122905,1.6191668699308988,-36.478693320094145
1984-05-04,0.0,0.0,6.6,0.6108184357541899,1.6364692361059503,-36.63199085548428
1984-05-05,0.0,0.0,6.6,0.6008882681564247,2.279118154901022,-37.05960228960747
1984-05-06,0.0,0.0,6.6,0.5895502793296091,0.7618069684162376,-37.58629127517385
1984-05-07,0.0,0.0,6.6,0.5690614525139663,1.92614934247306,-38.52212601739323
1984-05-08,0.0,0.0,6.6,0.6014916201117319,1.7656226742721577,-37.16021246926209
1984-05-09,0.0,0.0,6.4,0.6213770949720671,1.4193933362249842,-36.175310367809885
1984-05-10,0.0,0.0,6.4,0.6084301675977651,1.6641236238892452,-36.732863252228924
1984-05-11,0.0,0.0,6.4,0.5929944134078214,1.8576414081243733,-37.39894171642497
1984-05-12,0.0,0.0,6.4,0.5797206703910613,2.1338238332585857,-38.0384904842569
1984-05-13,0.0,0.0,6.4,0.5673519553072625,2.5792121005576423,-38.61713189243196
1984-05-14,0.0,0.0,6.4,0.5525698324022346,2.694328018745989,-39.31719491643777
1984-05-15,3.5163267197014223,2.5,6.4,0.5637821229050283,0.8557086039872207,-38.86350233600732
1984-05-16,1.3,5.25,6.6,0.5993044692737429,0.6329552419845539,-37.19140026976313
1984-05-17,1.3,11.75,6.6,0.7846843575418996,0.28455667468904594,-30.137557227965498
1984-05-18,1.3,0.24999999999999994,6.6,0.6261787709497207,1.0039889473241264,-35.77378901193887
1984-05-19,0.0,0.0,6.6,0.5675530726256983,1.6881689952783998,-38.52589330625066
1984-05-20,1.3,4.0,6.6,0.5748938547486034,1.5658924450593694,-38.29705691268249
1984-05-21,1.3,0.24999999999999994,6.6,0.5454301675977654,1.905687610024972,-39.61662823625004
1984-05-22,1.3,26.000000000000004,6.6,1.7356927374301678,0.410825778827855,-7.454790748426928
1984-05-23,6.247111898455444,0.24999999999999994,6.5,0.8342597765363129,2.558326979060757,-27.966448169263195
1984-05-24,0.0,0.0,6.5,0.6470446927374303,3.0158534943981388,-34.89332059146881
1984-05-25,3.3388216686120513,3.75,6.5,0.6117486033519555,1.1658937080482654,-36.61771557940442
1984-05-26,0.0,0.0,6.5,0.589449720670391,0.9862586022730432,-37.51217394913483
1984-05-27,0.9441400253125212,0.7499999999999998,6.5,0.5616703910614523,1.5377178405572698,-38.903570629839784
1984-05-28,0.7182280497132454,0.4999999999999999,6.5,0.5530223463687151,1.372683451814881,-39.295970886387366
1984-05-29,0.0,0.0,6.5,0.5177765363128493,2.69803513268876,-41.05452710133745
1984-05-30,0.0,0.0,,0.4957290502793295,2.7511397924094285,-42.32254374153972
1984-05-31,0.9,4.0,,0.4932905027932959,1.6318240018466632,-42.705018106271574
1984-06-01,0.9,8.580042780000001,,0.6936536312849162,1.1124240403412555,-33.282150181791884
1984-06-02,0.9,1.5,6.5,0.5870614525139668,1.4802183997769571,-37.558245816719605
1984-06-03,0.9,12.25,6.5,1.1515223463687152,1.397239429455411,-19.609506228079287
1984-06-04,0.9,0.4999999999999999,6.5,0.7841312849162012,2.237356747211603,-29.9607743274495
1984-06-05,0.9,12.487875245,6.5,0.7725418994413407,0.578713877924644,-30.513501957171513
1984-06-06,0.7255267409349901,0.24999999999999994,6.5,0.7156759776536313,1.2549194171994278,-32.29548500145792
1984-06-07,0.9819222501256385,4.0,6.5,0.695187150837989,1.9127029755808376,-33.219329262403285
1984-06-08,3.1437988814096887,0.24999999999999994,6.5,0.6335698324022346,3.797553201875038,-35.448570226067034
1984-06-09,0.0,0.0,6.5,0.5721536312849163,3.1970577945288166,-38.3208184305029
1984-06-10,0.0,0.0,6.5,0.5340418994413407,3.3029675041379427,-40.21259460222668
1984-06-11,0.0,0.0,6.5,0.5144832402234637,3.6827948676102262,-41.278404085530134
1984-06-12,1.3,0.7499999999999998,6.6,0.521296089385475,0.9407999341881208,-41.001588726956676
1984-06-13,1.3,16.75,6.6,0.6342234636871509,0.8029923521538115,-37.59373451372013
1984-06-14,1.3,4.5,6.6,1.3654608938547486,2.3325098581067865,-15.257273339935152
1984-06-15,0.0,0.0,6.6,0.8227709497206703,2.7763037536198105,-28.77007018723629
1984-06-16,0.0,0.0,6.6,0.7526061452513966,1.9046972707719532,-31.10475838631473
1984-06-17,1.3,0.24999999999999994,6.6,0.705117318435754,3.383915198834695,-32.7908695729168
1984-06-18,0.0,0.0,6.6,0.6752011173184356,3.0238949767054297,-33.949904029184
1984-06-19,0.0,0.0,6.6,0.6550139664804466,2.790017043298515,-34.75917328152411
1984-06-20,0.0,0.0,6.7,0.634550279329609,2.9776331803770204,-35.60525895704307
1984-06-21,2.7,0.24999999999999994,6.7,0.6182597765363129,2.3846410067339256,-36.309030571140376
1984-06-22,2.7,14.500000000000002,6.7,0.8203072625698321,1.3327990199000077,-29.11018325820787
1984-06-23,2.7,12.0,6.7,0.9631256983240224,2.2514888891190408,-24.1727130177
1984-06-24,2.7,1.0,6.7,0.9374329608938546,2.491206233741685,-25.00512161857795
1984-06-25,2.7,0.24999999999999994,6.7,0.7945391061452514,1.4444048983466051,-29.71142795717001
1984-06-26,0.0,0.0,6.7,0.7427262569832404,2.6147547229271697,-31.447268286147622
1984-06-27,4.534744371772801,1.0,6.4,0.7076815642458102,1.8423513420932436,-32.729181012730194
1984-06-28,0.0,0.0,6.4,0.6713296089385474,2.8687353469086903,-34.062514369982594
1984-06-29,0.0,0.0,6.4,0.6487039106145249,1.826541630380877,-35.038072724876066
1984-06-30,0.0,0.0,6.4,0.6236145251396648,3.3875348332254536,-36.025087844972475
1984-07-01,0.0,0.0,6.4,0.5969664804469275,3.3635333877142073,-37.21204271491486
1984-07-02,0.0,0.0,6.4,0.5739385474860336,2.4463485166431305,-38.28683446357279
1984-07-03,0.0,0.0,6.4,0.5517150837988828,3.4159753378780358,-39.3509575791886
1984-07-04,0.0,0.0,6.4,0.5290893854748604,3.66207772968417,-40.46300790105418
1984-07-05,0.0,0.0,6.4,0.4971117318435754,4.36345891367286,-42.19632930775679
1984-07-06,0.0,0.0,6.4,0.472449720670391,4.182475891034034,-43.658202980524656
1984-07-07,0.0,0.0,6.4,0.4508296089385475,4.9617905892297625,-44.949661915001535
1984-07-08,0.0,0.0,6.4,0.4312206703910614,4.504318834443099,-46.269028196807994
1984-07-09,1.2993578298889985,2.25,6.4,0.4417793296089386,1.3067190238023325,-45.68990311698393
1984-07-10,2.2368131009877974,0.24999999999999994,6.4,0.4249106145251396,3.1367806709229016,-46.550156539329855
1984-07-11,2.3,10.5,6.5,0.556340782122905,1.9423181773683784,-38.55710434412386
1984-07-12,2.3,8.0,6.5,0.5710474860335195,2.020060197103609,-38.362483260244716
1984-07-13,2.3,1.5,6.5,0.4789357541899442,2.0470681511041446,-43.188825830097635
1984-07-14,2.3,9.5,6.5,0.6174301675977655,1.6679074104887652,-36.503107797604656
1984-07-15,2.3,0.7499999999999998,6.5,0.530522346368715,2.6011878403326496,-40.01496857597701
1984-07-16,0.0,0.0,6.5,0.447913407821229,1.8067419062433232,-44.976948119864254
1984-07-17,2.3,0.7499999999999998,6.5,0.3861452513966479,3.3530644383381514,-49.516395097836096
1984-07-18,0.0,0.0,6.5,0.3861452513966479,1.9365808457387952,-49.516395097836096
1984-07-19,0.0,0.0,6.5,0.387653631284916,2.5124944835224525,-49.493306081465775
1984-07-20,0.0,0.0,6.5,0.4099776536312847,3.809675752120815,-47.73640696025095
1984-07-21,0.0,0.0,6.5,0.4009022346368716,4.464888617680086,-48.38186478423136
1984-07-22,0.0,0.0,6.5,0.3901424581005586,4.684744929133124,-49.174771702007675
1984-07-23,0.0,0.0,6.5,0.3755865921787708,2.7387774151478013,-50.266714654131526
1984-07-24,0.0,0.0,6.5,0.3561787709497208,4.069466682438195,-51.836865713577474
1984-07-25,0.0,0.0,6.3,0.3368715083798882,4.010637131522218,-53.50386992272687
1984-07-26,0.0,0.0,6.3,0.31756424581005577,3.2452385302329088,-55.28928614678586
1984-07-27,0.0,0.0,6.3,0.30026815642458105,1.9156137324459321,-57.17890229415783
1984-07-28,0.0,0.0,6.3,0.32364804469273745,3.7260901041632986,-54.74682937100179
1984-07-29,0.0,0.0,6.3,0.31190782122905025,4.449045251274929,-55.84168087759709
1984-07-30,1.1319838327645697,0.8744912149999998,6.3,0.3154776536312849,2.3551985121565067,-55.58459632432226
1984-07-31,2.263687529462401,7.512747604999999,6.3,0.3789050279329609,2.90382516084607,-50.00418947394145
1984-08-01,1.1,8.797583869999997,7.2,0.33948603351955303,2.0869794880501282,-53.67396601161133
1984-08-02,1.1,29.413199774999995,7.2,1.665804469273743,1.4524385484839644,-8.797987343377832
1984-08-03,1.1,1.19673576,7.2,0.8085418994413407,2.6504614801844566,-28.59066272958064
1984-08-04,1.1,8.17881105,6.7,0.6817374301675978,0.4595430117173796,-33.911309255540125
1984-08-05,1.1,0.3400529399999999,6.7,0.6623798882681565,2.472305872290261,-34.06797226423778
1984-08-06,1.1,12.11827551,6.7,0.8355418994413408,1.2673177540226654,-27.675120503035018
1984-08-07,1.1,8.25,6.7,1.1607234636871508,1.8953472318669835,-20.166699086101023
1984-08-08,6.562357846951941,0.24999999999999994,6.7,0.7791284916201117,2.1067641798004533,-29.942516361917054
1984-08-09,0.0,0.0,6.7,0.6508407821229049,2.300826810931604,-34.79879861596766
1984-08-10,0.0,0.0,6.7,0.5935223463687149,2.091686018315412,-37.318952245520784
1984-08-11,0.0,0.0,6.7,0.5463854748603351,2.3115804863512546,-39.57577909837542
1984-08-12,0.0,0.0,6.7,0.5135530726256984,2.8310817129158914,-41.30437580914931
1984-08-13,2.8950686358194564,0.4999999999999999,6.7,0.5014106145251397,1.7037346635569564,-42.03855008962873
1984-08-14,2.925028958998892,0.24999999999999994,6.7,0.4918072625698323,1.6934196060837778,-42.536082198289506
1984-08-15,0.0,0.0,6.7,0.4718463687150837,2.1497866205005964,-43.69079333070113
1984-08-16,0.0,0.0,6.7,0.4584720670391062,1.9509491794491938,-44.537473418940074
1984-08-17,0.0,0.0,6.7,0.4494469273743017,2.698584744173561,-45.08373899448104
1984-08-18,0.0,0.0,6.7,0.4428351955307264,1.818198689421612,-45.53848418287205
1984-08-19,0.0,0.0,6.7,0.42609217877094974,3.289443088550188,-46.57170015594826
1984-08-20,0.0,0.0,6.7,0.4096256983240224,3.4493143886794235,-47.7467231829353
1984-08-21,0.0,0.0,6.7,0.3991173184357543,2.8654742107712416,-48.505911610518474
1984-08-22,0.0,0.0,6.6,0.3979860335195531,1.6874557864463655,-48.66309235428825
1984-08-23,0.9292181058339811,0.4999999999999999,6.6,0.3992932960893855,2.0546364266237536,-48.53522343179302
1984-08-24,2.7416225307478896,5.25,6.6,0.4458519553072626,0.47881717646398064,-45.37772575370221
1984-08-25,2.4429858759645926,0.24999999999999994,6.6,0.4357206703910616,2.5071994257120687,-45.905172120204476
1984-08-26,0.0,0.0,6.6,0.40593016759776535,1.8326259772923543,-48.002749185712645
1984-08-27,0.0,0.0,6.6,0.3916005586592177,2.1062597212881826,-49.065724079607975
1984-08-28,1.3382420037833092,2.75,6.6,0.3787039106145251,2.5317326644004354,-50.287079836171706
1984-08-29,1.1,11.5,7.4,0.5223268156424581,2.378412241713372,-40.440580607687366
1984-08-30,1.1,10.75,7.4,0.6772122905027933,1.7963869740687604,-33.34939447567901
1984-08-31,1.1,41.75,7.4,4.693701117318437,0.6661108211055293,11.315634096685535
1984-09-01,1.1,1.7499999999999998,8.1,1.9449553072625692,1.8298160023528425,-7.919437407589702
1984-09-02,1.1,3.0,8.1,1.2634692737430169,1.8655473416401656,-18.29054910689769
1984-09-03,1.1,33.25,8.1,5.350047486033519,0.8729375714700451,20.0802196071347
1984-09-04,1.1,6.999999999999999,8.7,6.154592178770947,1.2978550875708956,14.20983812974408
1984-09-05,7.5,0.9999999999999998,7.6,3.3334692737430167,2.2520564906783527,2.331571561737852
1984-09-06,0.0,0.0,7.6,2.397670391061452,1.6200492757897988,-4.384074422640259
1984-09-07,0.0,0.0,8.6,2.004083798882682,1.1551045153456752,-8.187902338820766
1984-09-08,7.5,6.999999999999999,8.6,1.856689944134078,1.3412065728399758,-10.176051404339988
1984-09-09,7.5,29.750000000000004,8.6,4.373673184357543,1.4316446651978847,8.077187601179741
1984-09-10,7.5,5.75,8.6,6.360586592178771,1.3402453600613704,14.838814231188893
1984-09-11,7.5,10.5,8.6,4.920662011173183,1.1001408302971236,9.044153022547864
1984-09-12,1.3549178725854663,2.25,7.8,4.075139664804468,0.9531342494140158,5.755898842086755
1984-09-13,9.60579683044498,9.25,7.8,4.087910614525139,0.6444468597535271,5.68587193923237
1984-09-14,2.139869797690757,9.5,7.8,5.378731843575418,0.8434268493860082,10.617553376892287
1984-09-15,1.8993799017293198,0.24999999999999994,7.8,4.113351955307263,1.681927620219168,5.967629636711152
1984-09-16,1.2107329037430596,0.7499999999999998,7.8,3.417812849162011,1.7232147463161642,2.450977308634542
1984-09-17,0.7488705483953639,11.5,7.8,3.782916201117318,1.057562707130835,4.211169935596388
1984-09-18,3.8942993985650993,0.7499999999999998,7.8,3.200078212290503,1.732422150834229,1.225959853016631
1984-09-19,3.7,3.2500000000000004,8.2,2.8352011173184355,1.2952040235536146,-1.2848621554815354
1984-09-20,3.7,39.5,8.2,11.494332402234638,1.2830375082456391,23.75968873556145
1984-09-21,3.7,30.500000000000004,8.2,17.187888268156424,1.172427207005978,28.75696106149219
1984-09-22,3.7,8.25,8.2,11.632324022346367,1.2846809430498105,23.3422612848138
1984-09-23,3.7,14.500000000000002,8.2,10.597097765363124,1.3171519241512677,21.698362121660086
1984-09-24,3.7,2.107624315,8.2,7.127547486033522,0.9602931877798948,15.535493497985714
1984-09-25,3.7,0.9999999999999998,8.2,5.284835195530724,0.7298213867016295,10.448376977712863
1984-09-26,1.4,0.4999999999999999,7.2,4.256648044692737,1.7008500845786756,6.554620992694048
1984-09-27,1.4,15.25,7.2,4.876516759776536,0.5208336268384127,8.957277656108337
1984-09-28,1.4,9.5,7.2,6.680136871508379,0.8172831855956688,14.407912114604098
1984-09-29,1.4,4.5,7.2,5.517703910614525,0.9896287420322208,11.102679731048848
1984-09-30,1.4,12.25,7.2,7.925756983240223,1.3160598172522038,17.307901964261788
1984-10-01,1.4,2.25,7.2,6.02122625698324,0.9532498304880022,12.635251885696617
1984-10-02,1.4,12.250000000000002,7.2,6.402921787709497,0.9111468815130686,13.515829802595727
1984-10-03,1.5,17.0,7.6,9.39931843575419,0.4314582216284976,20.17292797640323
1984-10-04,1.5,0.24999999999999994,7.6,7.465550279329609,0.6745983596301435,16.353653380039024
1984-10-05,0.0,0.0,7.6,5.427628491620113,1.2214506673840393,10.93340620194051
1984-10-06,1.5,2.5,7.6,4.399215083798883,1.2195995262390344,7.121173702450207
1984-10-07,1.5,11.75,7.6,5.321991620111734,1.4950813586949667,10.581907580657534
