hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm,P Mg mg/l,Q Mg mg/l
4/10/1987,1.7,16.25,6.2,7.611611732,0.560852553,17.41979135,0.13,0.74
4/11/1987,0,0,6.2,7.013036313,0.734358336,15.49936366,0,0.74
4/12/1987,0,0,6.2,5.006086592,1.9884277,9.54876333,0,0.74
4/13/1987,1.7,3,6.2,4.192139665,0.554395959,6.234178502,0.13,0.74
4/14/1987,0,0,6.2,3.389606145,1.860067959,2.409123339,0,0.74
4/15/1987,2.8,0.25,6.2,2.727427374,0.736316587,-1.89494324,0.2,0.75
4/16/1987,0,0,6.2,2.358653631,1.879376293,-4.82461811,0,0.75
4/17/1987,0,0,6.2,2.051899441,2.779610852,-7.716918487,0,0.75
4/18/1987,2.8,3.25,6.2,1.808698324,0.800068851,-10.43735565,0.2,0.75
4/19/1987,2.8,20,6.2,2.284793296,1.085206783,-6.155691008,0.2,0.75
4/20/1987,2.8,19.75,6.2,9.087837989,1.046023116,21.08831885,0.2,0.75
4/21/1987,0,0,6.2,3.813259777,1.421745012,4.683115472,0,0.75
4/22/1987,0,0,6,3.001826816,1.57126416,0.060223486,0,0.72
4/23/1987,0,0,6,2.466351955,2.428160923,-3.882806814,0,0.72
4/24/1987,0,0,6,2.174606145,1.859881432,-6.553501703,0,0.72
4/25/1987,0,0,6,1.924994413,2.332451054,-9.043071916,0,0.72
4/26/1987,0,0,6,1.75346648,2.175241361,-11.105055,0,0.72
4/27/1987,0,0,6,1.567734637,2.642362994,-13.54085602,0,0.72
4/28/1987,0,0,6,1.430019553,3.154993182,-15.58796987,0,0.72
4/29/1987,11.4,0.75,6.1,1.318675978,1.638540654,-17.48967365,0.18,0.8
4/30/1987,11.4,3.25,6.1,1.250446927,0.646565631,-18.78757294,0.18,0.8
5/1/1987,11.4,5.75,6.1,1.294315642,1.095691384,-17.89280296,0.18,0.8
5/2/1987,11.4,9.5,6.1,1.330994413,0.829058972,-17.35633764,0.18,0.8
5/3/1987,11.4,0.75,6.1,1.266586592,1.781028283,-18.2982604,0.18,0.8
5/4/1987,0,0,6.1,1.222969274,1.490079873,-19.30180137,0,0.8
5/5/1987,0,0,6.1,1.149108939,2.712854665,-20.67823137,0,0.8
5/6/1987,0,0,6.6,1.093022346,3.398864557,-21.85421536,0,0.77
5/7/1987,0,0,6.6,1.021851955,2.718006636,-23.50621447,0,0.77
5/8/1987,0,0,6.6,0.959807263,3.266911517,-25.00989876,0,0.77
5/9/1987,0,0,6.6,0.91201676,2.965490907,-26.29955992,0,0.77
5/10/1987,0,0,6.6,0.853039106,2.294847047,-27.92894781,0,0.77
5/11/1987,2.2,34.75,6.6,2.650877095,0.460235387,1.306192072,0.18,0.77
5/12/1987,2.2,15,6.6,5.52826257,1.087011798,13.0637723,0.18,0.77
5/13/1987,3.2,6.75,6.2,2.215835196,1.683947077,-5.898670274,0.23,0.79
5/14/1987,3.2,20.25,6.2,5.757837989,1.18055526,11.87598109,0.23,0.79
5/15/1987,3.2,0.75,6.2,3.59776257,1.831767596,3.720365501,0.23,0.79
5/16/1987,0,0,6.2,2.706586592,2.318950695,-1.984817031,0,0.79
5/17/1987,3.2,7.25,6.2,2.543430168,0.41468561,-3.420373924,0.23,0.79
5/18/1987,3.2,2.75,6.2,2.345505587,1.212843729,-4.956690884,0.23,0.79
5/19/1987,0,0,6.2,2.037645251,1.323730905,-7.898826143,0,0.79
5/20/1987,0,0,6.2,1.879918994,2.669279827,-9.613839915,0,0.77
5/21/1987,0,0,6.2,1.720608939,1.732977694,-11.54487897,0,0.77
5/22/1987,1.641650192,0.5,6.2,1.61326257,1.446840065,-12.96082459,0.18,0.77
5/23/1987,4.067633186,7.5,6.2,1.666860335,0.486144972,-12.29445798,0.18,0.77
5/24/1987,0,0,6.2,1.533494413,0.97846401,-14.04120874,0,0.77
5/25/1987,0,0,6.2,1.488368715,1.979971139,-14.82002444,0,0.77
5/26/1987,0,0,6,1.417701117,1.94185546,-15.83909182,0,0.71
5/27/1987,0,0,6,1.317117318,2.79950099,-17.50412947,0,0.71
5/28/1987,3.485023103,3,6,1.306558659,1.83240949,-17.79077356,0.18,0.71
5/29/1987,0,0,6,1.240642458,1.148600773,-18.85162412,0,0.71
5/30/1987,1.483561451,14.25,6,1.500561453,0.80317902,-14.53061134,0.18,0.71
5/31/1987,4.769455791,9.25,6,1.376522346,2.651744531,-16.56186128,0.18,0.71
6/1/1987,3.624480566,4.75,6,1.421899441,1.426082575,-15.63649854,0.18,0.71
6/2/1987,1.607368821,14.75,6,2.029273743,0.274371081,-7.758412965,0.18,0.71
6/3/1987,2.5,15,6.5,3.862458101,1.463217679,4.934447003,0.17,0.75
6/4/1987,2.5,0.5,6.5,2.834748603,2.360992931,-0.858690366,0.17,0.75
6/5/1987,2.5,18.5,6.5,3.978100559,0.397967346,6.76152972,0.17,0.75
6/6/1987,2.5,19.5,6.5,7.308603352,1.245033475,15.60486995,0.17,0.75
6/7/1987,2.5,20.25,6.5,13.40446927,0.531451798,25.32911025,0.17,0.75
6/8/1987,2.5,7.25,6.5,9.807486034,0.983377331,20.51203227,0.17,0.75
6/9/1987,2.5,0.5,6.5,6.576536313,2.005474636,14.27992797,0.17,0.75
6/10/1987,3.061710349,2,6.2,4.722234637,1.131868054,8.502965443,0.04,0.76
6/11/1987,1.098015558,0.5,6.2,3.672402235,2.013197527,3.900763104,0.04,0.76
6/12/1987,7.273726213,0.25,6.2,2.96849162,2.33286793,-0.21061435,0.04,0.76
6/13/1987,0,0,6.2,2.566256983,2.38864862,-3.119008979,0,0.76
6/14/1987,1.480393544,3.25,6.2,2.303798883,1.202167347,-5.369063128,0.04,0.76
6/15/1987,2.868118839,0.5,6.2,2.106703911,1.035166279,-7.209812942,0.04,0.76
6/16/1987,1.590795918,10.25,6.2,1.991941341,2.311447484,-8.670650769,0.04,0.76
6/17/1987,0.5,7.75,6.1,2.734340782,0.858809224,-1.783227352,0.04,0.72
6/18/1987,0.5,19.75,6.1,3.675418994,1.313139344,4.111782796,0.04,0.72
6/19/1987,0.5,5.75,6.1,8.332290503,1.371573535,19.49455138,0.04,0.72
6/20/1987,0,0,6.1,3.995195531,3.336352074,5.606875766,0,0.72
6/21/1987,0.5,0.25,6.1,3.140446927,2.56473631,0.871208489,0.04,0.72
6/22/1987,0.5,12.75,6.1,3.690502793,1.705621958,3.803691433,0.04,0.72
6/23/1987,0.5,2.25,6.1,2.943351955,1.122504168,-0.427017238,0.04,0.72
6/24/1987,0.4,0.75,5.8,2.57249162,2.578785405,-3.054315031,0.03,0.69
6/25/1987,0.4,10.75,5.8,3.166013966,0.759983626,0.976464844,0.03,0.69
6/26/1987,0.4,5,5.8,2.740399441,1.576901767,-1.93082606,0.03,0.69
6/27/1987,0.4,4.75,5.8,3.387594972,1.526029212,2.158569302,0.03,0.69
6/28/1987,0.4,15.25,5.8,4.817187151,0.627815627,9.215589369,0.03,0.69
6/29/1987,0.4,5.38696597,5.8,5.467248603,0.985013634,11.0787357,0.03,0.69
6/30/1987,0,0,5.8,4.428075419,1.961439318,7.34419459,0,0.69
7/1/1987,0,0,6,3.598365922,2.320452266,3.457104856,0,0.73
7/2/1987,0,0,6,3.096075419,2.471257558,0.567375261,0,0.73
7/3/1987,0,0,6,2.716013966,3.592132991,-2.005450431,0,0.73
7/4/1987,0,0,6,2.446868715,3.862573185,-4.12088376,0,0.73
7/5/1987,0,0,6,2.205930168,3.952479034,-6.223569389,0,0.73
7/6/1987,0,0,6,2.029349162,3.89048123,-8.038497432,0,0.73
7/7/1987,0,0,6,1.892337989,2.681462051,-9.47248741,0,0.73
7/8/1987,0,0,5.9,1.753567039,2.699696947,-11.13554088,0,0.71
7/9/1987,1.5,1.730232545,5.9,1.682497207,1.918473904,-12.06530128,0.04,0.71
7/10/1987,1.5,2.426263845,5.9,1.625706704,0.791208847,-12.8001594,0.04,0.71
7/11/1987,1.5,12.95897569,5.9,1.940807263,1.560662535,-8.762995129,0.04,0.71
7/12/1987,1.5,0.696031295,5.9,1.502698324,2.036622344,-14.40851542,0.04,0.71
7/13/1987,0,0,5.9,1.299821229,2.77169015,-17.74013838,0,0.71
7/14/1987,1.5,8.5,5.9,1.42124581,0.310680653,-15.92851507,0.04,0.71
7/15/1987,0.5,5.75,5.8,1.445002793,1.160160578,-15.42842533,0.04,0.74
7/16/1987,0.5,2.25,5.8,1.392938547,1.16895057,-16.22981602,0.04,0.74
7/17/1987,0.5,5.75,5.8,1.303013966,1.084158006,-17.90072269,0.04,0.74
7/18/1987,0.5,31.25,5.8,4.304539106,0.418391514,9.633672592,0.04,0.74
7/19/1987,0.5,17.25,5.8,9.908145251,0.616552216,21.0680813,0.04,0.74
7/20/1987,0,0,5.8,5.180606145,1.766433014,10.42615695,0,0.74
7/21/1987,0,0,5.8,3.647815642,0.892795678,3.784740164,0,0.74
7/22/1987,0,0,5.5,2.996597765,1.152213803,-0.033970025,0,0.7
7/23/1987,0,0,5.5,2.55451676,2.687312938,-3.220033729,0,0.7
7/24/1987,0.6,0.75,5.5,2.32348324,1.774285352,-5.195922419,0.04,0.7
7/25/1987,0,0,5.5,2.095340782,2.21686047,-7.300094784,0,0.7
7/26/1987,0.6,17,5.5,1.942089385,0.961723053,-9.218489685,0.04,0.7
7/27/1987,0.6,17.75,5.5,5.621178771,1.230470651,11.87095303,0.04,0.7
7/28/1987,0.6,10.5,5.5,3.525636872,0.984865162,2.611340479,0.04,0.7
7/29/1987,1,8.5,5.7,6.76649162,1.366629107,14.59957909,0.07,0.73
7/30/1987,1,3.25,5.7,4.386368715,1.468244588,7.181110188,0.07,0.73
7/31/1987,1,6.5,5.7,4.150709497,1.230363984,5.950577394,0.07,0.73
8/1/1987,1,28.75,5.7,6.718248603,1.138548141,12.1338103,0.07,0.73
8/2/1987,1,8.5,5.7,17.93375698,1.609983473,31.82499127,0.07,0.73
8/3/1987,0,0,5.7,6.666561453,1.665947213,14.60637627,0,0.73
8/4/1987,0,0,5.7,4.587335196,2.226374894,8.038897519,0,0.73
8/5/1987,0,0,5.9,3.507913408,1.714971393,3.040791888,0,0.69
8/6/1987,0,0,5.9,2.925452514,2.396386738,-0.507278941,0,0.69
8/7/1987,5.4,2.25,5.9,2.521382682,0.977211809,-3.493191557,0,0.69
8/8/1987,5.4,1.5,5.9,2.292712291,0.615975992,-5.447179464,0,0.69
8/9/1987,5.4,1.25,5.9,2.073243017,1.928514811,-7.531437059,0,0.69
8/10/1987,0,0,5.9,1.852139665,2.142017666,-9.921330498,0,0.69
8/11/1987,5.4,13.25,5.9,1.854125698,0.51675469,-10.65122459,0,0.69
8/12/1987,0.8,2,5.9,2.266039106,1.222943618,-4.985230322,0.07,0.7
8/13/1987,0.8,13,5.9,3.264662011,1.874911447,2.072088547,0.07,0.7
8/14/1987,0,0,5.9,2.178377095,1.318344871,-6.377018134,0,0.7
8/15/1987,0,0,5.9,1.891382682,2.084922595,-9.456343697,0,0.7
8/16/1987,0,0,5.9,1.746829609,2.221697117,-11.22064372,0,0.7
8/17/1987,0.8,0.5,5.9,1.640413408,2.434415354,-12.59894067,0.07,0.7
8/18/1987,0.8,1,5.9,1.60499162,1.34995847,-13.13633315,0.07,0.7
8/19/1987,0,0,5.9,1.573039106,1.477043115,-13.55320467,0,0.77
8/20/1987,0.7,0.88507941,5.9,1.480324022,2.354465308,-14.82223535,0,0.77
8/21/1987,0.7,11.75,5.9,1.886606145,2.020796149,-9.332092542,0,0.77
8/22/1987,0,0,5.9,1.52552514,1.699595033,-14.14112671,0,0.77
8/23/1987,0.7,14.5,5.9,1.641997207,0.738867835,-12.66720247,0,0.77
8/24/1987,0.7,0.75,5.9,1.632519553,1.864967008,-12.41935811,0,0.77
8/25/1987,0.7,0.75,5.9,1.390575419,2.109801356,-16.21459001,0,0.77
8/26/1987,3.9,4.75,5.8,1.371645251,0.493169532,-16.67778864,0.24,0.75
8/27/1987,0,0,5.8,1.296351955,2.449048677,-17.82124349,0,0.75
8/28/1987,0,0,5.8,1.206251397,1.308540668,-19.58850243,0,0.75
8/29/1987,3.9,1,5.8,1.185435754,1.000950222,-20.01826586,0.24,0.75
8/30/1987,0,0,5.8,1.131284916,2.870382839,-21.03938472,0,0.75
8/31/1987,0,0,5.8,1.067631285,1.033074368,-22.465833,0,0.75
9/1/1987,3.9,8,5.8,1.176486034,0.501279236,-20.22898559,0.24,0.75
9/2/1987,0,0,5.6,1.073413408,1.155924292,-22.28520344,0,0.7
9/3/1987,3.6,4,5.6,1.086435754,1.141380122,-22.05295681,0.24,0.7
9/4/1987,3.6,0.5,5.6,0.987787709,1.440423285,-24.26870279,0.24,0.7
9/5/1987,3.6,13,5.6,1.749444134,1.053330571,-10.97276565,0.24,0.7
9/6/1987,3.6,25,5.6,6.160776536,0.343360207,18.07454746,0.24,0.7
9/7/1987,0,0,5.6,3.568801676,1.502013101,4.134992491,0,0.7
9/8/1987,3.6,0.25,5.6,2.376905028,1.731982333,-4.555972667,0.24,0.7
9/9/1987,3.6,10.75,5.9,2.568821229,0.859536336,-2.620985693,0.24,0.77
9/10/1987,3.6,1,5.9,2.541067039,1.359216776,-2.987924202,0.24,0.77
9/11/1987,3.6,11.5,5.9,2.47346648,0.665167067,-4.535196299,0.24,0.77
9/12/1987,3.6,9,5.9,5.46151676,0.286388168,11.16263593,0.24,0.77
9/13/1987,0,0,5.9,3.690955307,1.635992879,4.190181851,0,0.77
9/14/1987,3.6,7.75,5.9,3.284572626,0.790707886,1.652781985,0.24,0.77
9/15/1987,0,0,5.9,2.808980447,1.343376925,-1.350034016,0,0.77
9/16/1987,1.3,13.25,5.5,2.883569832,0.831330006,-1.55914107,0.12,0.72
9/17/1987,1.3,9,5.5,6.379215084,0.712710332,13.83512814,0.12,0.72
9/18/1987,1.3,0.25,5.5,3.857656425,1.274403796,4.853703079,0.12,0.72
9/19/1987,1.3,11.5,5.5,4.359544693,0.228178966,7.096166785,0.12,0.72
9/20/1987,1.3,0.5,5.5,3.917765363,0.863902055,5.142205324,0.12,0.72
9/21/1987,1.3,21.25,5.5,5.675002793,0.665320858,13.5388284,0.12,0.72
9/22/1987,1.3,0.25,5.5,6.013558659,1.070787526,13.250615,0.12,0.72
9/23/1987,4.5,20.75,6,5.68503352,0.593499845,11.07095403,0.29,0.75
9/24/1987,4.5,8.75,6,9.09972905,0.883530522,19.64930047,0.29,0.75
9/25/1987,4.5,0.5,6,5.920089385,0.853284863,12.46404348,0.29,0.75
9/26/1987,0,0,6,4.550631285,0.90772088,7.805039159,0,0.75
9/27/1987,0,0,6,3.71546648,0.825750179,4.061629579,0,0.75
9/28/1987,4.5,0.25,6,3.205634078,0.400219896,1.206380944,0.29,0.75
9/29/1987,0,0,6,2.850486034,1.162383136,-1.064979352,0,0.75
9/30/1987,0,0,5.5,2.558061453,0.56543003,-3.22039566,0,0.82
10/1/1987,0,0,5.5,2.299374302,1.165963359,-5.387587589,0,0.82
10/2/1987,1.8,0.5,5.5,2.118645251,0.187386838,-7.118585366,0.16,0.82
10/3/1987,1.8,1.5,5.5,1.966148045,0.402315705,-8.677173307,0.16,0.82
10/4/1987,1.8,2,5.5,1.896586592,0.485468685,-9.476176951,0.16,0.82
10/5/1987,1.8,12.55060817,5.5,1.939550279,0.561561344,-9.942377755,0.16,0.82
10/6/1987,1.8,15.86373286,5.5,6.196877095,0.600104456,14.04219743,0.16,0.82
10/7/1987,10.4,16.8642318,10,5.314424581,0.386819315,10.38073753,0.7,0.87
10/8/1987,10.4,33.52710036,10,19.66281285,0.362166794,30.47134149,0.7,0.87
10/9/1987,10.4,39.2681848,10,36.3462486,0.229281115,38.58945154,0.7,0.87
10/10/1987,10.4,0.82466324,6.5,13.85424302,0.401364757,26.35886113,0.7,0.76
10/11/1987,10.4,1.486799995,6.5,7.52025419,0.762389082,16.54936946,0.7,0.76
10/12/1987,10.4,8.064694355,6.5,5.681664804,0.581343326,11.48100702,0.7,0.76
10/13/1987,10.4,26.47146187,6.5,12.81811173,0.303406641,25.14668057,0.7,0.76
10/14/1987,3.2,23.44199662,7.3,25.31994134,0.317949169,33.95108299,0.21,0.69
10/15/1987,3.2,9.27008835,6.3,13.66416201,0.373693565,25.90742633,0.21,0.69
10/16/1987,3.2,29.78342402,6.3,25.55856704,0.557841752,34.65711211,0.21,0.69
10/17/1987,3.2,2.58065092,6.3,9.93077095,0.6556496,20.93870739,0.21,0.69
10/18/1987,3.2,55.92635901,6.3,39.31888827,0.115841431,42.13352634,0.21,0.69
10/19/1987,3.2,6.203302265,6.3,19.5286676,0.198188597,31.80911071,0.21,0.69
10/20/1987,3.2,4,6.3,9.20549162,0.097464472,19.65093529,0.21,0.69
10/21/1987,1.1,28.55271412,5.8,18.42068715,0.077075755,29.59022931,0.09,0.72
10/22/1987,1.1,4.25,5.8,12.46681006,0.298269782,24.30458844,0.09,0.72
10/23/1987,1.1,0.25,5.8,7.817002793,0.750854312,17.06237472,0.09,0.72
10/24/1987,0,0,5.8,5.539047486,0.700223308,11.33518698,0,0.72
10/25/1987,1.1,0.25,5.8,4.186960894,0.513124883,6.314086008,0.09,0.72
10/26/1987,1.1,0.5,5.8,3.315544693,0.412955159,1.969949951,0.09,0.72
10/27/1987,1.1,14,5.8,4.640907821,0.052098693,8.821550145,0.09,0.72
10/28/1987,0,0,6.1,3.90300838,0.48783446,5.314007927,0,0.72
10/29/1987,1.2,0.5,6.1,2.975958101,0.328219429,-0.162608013,0.04,0.72
10/30/1987,1.2,1.5,6.1,2.609321229,0.092769995,-2.858688573,0.04,0.72
10/31/1987,1.2,1.25,6.1,2.468765363,0.193028942,-3.950118652,0.04,0.72
11/1/1987,0,0,6.1,2.19222905,0.402504222,-6.366784082,0,0.72
11/2/1987,1.2,0.5,6.1,1.981835196,0.230360398,-8.479968321,0.04,0.72
11/3/1987,0,0,6.1,1.775162011,0.200040547,-10.84010655,0,0.72
11/4/1987,0,0,5.6,1.629351955,0.273384926,-12.72660257,0,0.8
11/5/1987,0,0,5.6,1.502170391,0.432829609,-14.52456096,0,0.8
11/6/1987,0,0,5.6,1.400027933,0.504433074,-16.1179706,0,0.8
11/7/1987,0,0,5.6,1.309977654,0.106525462,-17.64371807,0,0.8
11/8/1987,0.5,21.25,5.6,2.893097765,0.052127541,2.423748772,0.04,0.8
11/9/1987,0.5,1.25,5.6,3.896572626,0.1015485,6.8110027,0.04,0.8
11/10/1987,0.5,27,5.6,6.366695531,0.142461947,14.64303377,0.04,0.8
11/11/1987,9,28.25,5.2,16.7057095,0,28.97875379,0.57,0.65
11/12/1987,9,5,7,13.57939106,0.372358614,26.22140701,0.57,0.78
11/13/1987,9,5.75,7,7.276877095,0.126049389,15.96673029,0.57,0.78
11/14/1987,9,5.25,7,5.200139665,0.173169544,10.15446727,0.57,0.78
11/15/1987,9,13.41474358,7,7.689544693,0.181910161,16.3732388,0.57,0.78
11/16/1987,9,26.25,7,14.24360615,0.111968679,26.31549798,0.57,0.78
11/17/1987,9,0.25,7,9.436122905,0.135903075,20.17619304,0.57,0.78
11/18/1987,3.1,22.75,6.9,8.438329609,0.101623502,17.60958437,0.2,0.66
11/19/1987,3.1,37.75,6.9,29.11618156,0,35.73956343,0.2,0.66
11/20/1987,3.1,1.5,6.6,11.73167598,0,23.67926084,0.2,0.73
11/21/1987,3.1,2,6.6,7.254377095,0,15.85573064,0.2,0.73
11/22/1987,3.1,9.75,6.6,6.253315642,0.008287089,13.14023557,0.2,0.73
11/23/1987,3.1,10.5,6.6,5.642446927,0.070725006,11.21294273,0.2,0.73
11/24/1987,3.1,4.5,6.6,7.158192737,0.007736755,15.55635312,0.2,0.73
11/25/1987,0,0,6.5,5.126756983,0,9.893521885,0,0.74
11/26/1987,2.747911103,0.25,6.5,4.167477654,0.049451452,6.18088308,0.11,0.74
11/27/1987,0,0,6.5,3.431312849,0.224222643,2.564139431,0,0.74
11/28/1987,7.104057959,1.25,6.5,2.988703911,0.105437731,-0.155597842,0.11,0.74
11/29/1987,7.720352952,2.25,6.5,2.703796089,0.099313727,-2.123945882,0.11,0.74
11/30/1987,3.061490424,3.25,6.5,2.410667598,0.070720425,-4.412780185,0.11,0.74
12/1/1987,0,0,6.5,2.166712291,0.058061963,-6.617843738,0,0.74
12/2/1987,0,0,6.5,1.974896648,0.110288297,-8.577908038,0,0.82
12/3/1987,0,0,6.5,1.803972067,0.035947803,-10.50889766,0,0.82
12/4/1987,39.23955887,0.5,6.5,1.67548324,0.018188666,-12.12100187,0.11,0.82
12/5/1987,3.198803471,0.25,6.5,1.589480447,0.023195314,-13.30902476,0.11,0.82
12/6/1987,0,0,6.5,1.495206704,0.025636699,-14.64297951,0,0.82
12/7/1987,0,0,6.5,1.438340782,0.019970268,-15.54653629,0,0.82
12/8/1987,0,0,6.5,1.330567039,0,-17.2321656,0,0.82
12/9/1987,0,0,6.5,1.222039106,0,-19.26443385,0,0.8
12/10/1987,0,0,6.5,1.140360335,0.108006565,-20.86167892,0,0.8
12/11/1987,0,0,6.5,1.07547486,0.017900836,-22.28974187,0,0.8
12/12/1987,0,0,6.5,1.026829609,0.039237868,-23.36130471,0,0.8
12/13/1987,0,0,6.5,0.957318436,0.019037241,-25.08664047,0,0.8
12/14/1987,0,0,6.5,0.906837989,0,-26.42130706,0,0.8
12/15/1987,11.80691074,9,6.5,1.153458101,0.004364124,-20.84697911,0.11,0.8
12/16/1987,1.6,25.75,7.3,7.53596648,0.07693794,17.85812488,0.11,1.31
12/17/1987,1.6,41.5,6.2,16.79163687,0.034218715,27.95673349,0.11,0.79
12/18/1987,1.6,16,6.2,30.6479162,0.057006142,38.74731226,0.11,0.79
12/19/1987,1.6,3,6.2,8.364469274,0.089959715,18.3454906,0.11,0.79
12/20/1987,1.6,19,6.2,10.51765642,0.051554042,21.51351801,0.11,0.79
12/21/1987,1.6,11.25,6.2,10.35467598,0.03943873,21.19777542,0.11,0.79
12/22/1987,1.6,0.5,6.2,8.82527933,0,19.15736775,0.11,0.79
12/23/1987,8.9,0.25,7.2,6.086463687,0.042842741,12.92346076,0.57,0.73
12/24/1987,8.9,4,7.2,4.817438547,0.026511259,8.713017208,0.57,0.73
12/25/1987,8.9,2,7.2,4.057391061,0.050351655,5.726021093,0.57,0.73
12/26/1987,8.9,24,7.2,10.60026536,0.054639669,24.12210553,0.57,0.73
12/27/1987,8.9,33.5,7.2,26.58956983,0.026464008,35.27550523,0.57,0.73
12/28/1987,8.9,15.5,7.2,12.05376536,0.069713454,23.6076187,0.57,0.73
12/29/1987,8.9,47,7.2,45.07461453,0.005404428,41.30416473,0.57,0.73
12/30/1987,8.9,6.25,7.2,13.1757486,0,25.21026514,0.57,0.73
12/31/1987,8.9,10,7.2,10.42202514,0.075817945,21.30325086,0.57,0.73
1/1/1988,8.9,48.5,7.2,31.94542458,0.013241312,38.30831429,0.57,0.73
1/2/1988,8.9,43,7.2,45.04009777,0.075272357,41.2900038,0.57,0.73
1/3/1988,8.9,7.75,7.2,13.56641899,0.096658632,25.6639645,0.57,0.73
1/4/1988,8.9,15.25,7.2,11.51462011,0.019016359,22.78113842,0.57,0.73
1/5/1988,8.9,4.75,7.2,8.912136872,0.047187827,19.04523699,0.57,0.73
1/6/1988,4.2,28,10.2,16.58061453,0,28.25670275,0.26,0.91
1/7/1988,4.2,4,6.7,10.35525419,0,21.53755769,0.26,0.76
1/8/1988,4.2,17,6.7,10.01431006,0.057393988,20.53059778,0.26,0.76
1/9/1988,4.2,12,6.7,14.92836034,0,26.7691096,0.26,0.76
1/10/1988,4.2,9.25,6.7,11.16050279,0.052508731,22.37270099,0.26,0.76
1/11/1988,4.2,4.75,6.7,8.446324022,0.080485422,18.31371027,0.26,0.76
1/12/1988,4.2,11,6.7,6.411343575,0.158655264,13.48043733,0.26,0.76
1/13/1988,3.5,3.5,6.6,7.188058659,0.021019915,15.7646033,0.25,0.78
1/14/1988,3.5,2.25,6.6,5.114212291,0.002164317,9.814443275,0.25,0.78
1/15/1988,3.5,3.25,6.6,4.464553073,0.047618836,7.334434673,0.25,0.78
1/16/1988,3.5,1.25,6.6,3.957536313,0.2292315,5.179827663,0.25,0.78
1/17/1988,3.5,20,6.6,4.64550838,0.088930506,6.468619538,0.25,0.78
1/18/1988,3.5,6.75,6.6,10.04420112,0.057208039,21.78085651,0.25,0.78
1/19/1988,3.5,2.75,6.6,6.505416201,0.086044861,13.97843404,0.25,0.78
1/20/1988,2.9,7.25,6.4,5.529871508,0.033554482,11.04048238,0.18,0.72
1/21/1988,2.9,3.1527693,6.4,4.741994413,0.020314547,8.495659509,0.18,0.72
1/22/1988,0,0,6.4,4.141608939,0,6.00377385,0,0.72
1/23/1988,2.9,43.75,6.4,28.88919553,0.052775331,37.70489175,0.18,0.72
1/24/1988,2.9,11.25,6.4,32.51139385,0.095904286,39.19013088,0.18,0.72
1/25/1988,2.9,8,6.4,9.726159218,0.058543648,20.63651765,0.18,0.72
1/26/1988,2.9,1,6.4,6.428337989,0.051018903,13.87506228,0.18,0.72
1/27/1988,21.6,0.5,9.5,4.743653631,0.07171205,8.547330057,1.46,0.9
1/28/1988,21.6,5.5,9.5,4.001807263,0,5.311401095,1.46,0.9
1/29/1988,21.6,4.25,9.5,4.054675978,0.073389727,5.591226565,1.46,0.9
1/30/1988,21.6,12.75,9.5,4.647997207,0.061470554,8.017018209,1.46,0.9
1/31/1988,21.6,17.5,9.5,4.668888268,0.182797378,6.731802259,1.46,0.9
2/1/1988,21.6,20.75,9.5,13.82115922,0.15452557,26.33004604,1.46,0.9
2/2/1988,21.6,14.75,11.2,12.7287905,0.122570509,24.53689944,1.46,0.99
2/3/1988,9.1,21.75,9.7,12.12086313,0.084538881,23.77119419,0.59,0.82
2/4/1988,9.1,15.5,9.7,12.29372346,0.024135139,24.00508976,0.59,0.82
2/5/1988,9.1,4.5,9.7,10.21145531,0.237809556,21.19367944,0.59,0.82
2/6/1988,9.1,3.25,9.7,6.881807263,0.092853808,14.98616222,0.59,0.82
2/7/1988,9.1,12.75,9.7,6.601826816,0.078959261,14.29527167,0.59,0.82
2/8/1988,9.1,2,9.7,5.719902235,0.169047957,11.96696369,0.59,0.82
2/9/1988,9.1,13.75,9.7,13.63972626,0.333780868,26.96292158,0.59,0.82
2/10/1988,2.686607362,4,10,6.595013966,0.105898486,14.2434035,2.98,0.96
2/11/1988,1.718782793,3,10,5.095935754,0.122682716,9.77561333,2.98,0.96
2/12/1988,6.193651514,0.5,10,4.162851955,0.133954554,6.138387147,2.98,0.96
2/13/1988,2.069612795,20,10,9.218715084,0.037446662,21.67131731,2.98,0.96
2/14/1988,1.851050346,5.75,10,8.329625698,0.392886997,17.98531036,2.98,0.96
2/15/1988,3.526833039,7,10,6.167011173,0.587062944,12.91247394,2.98,0.96
2/16/1988,19.77832262,0.75,10,5.411564246,0.244374373,10.9363975,2.98,0.96
2/17/1988,0,0,7.6,4.410854749,0.190800871,7.170556336,0,0.83
2/18/1988,22.5,1.25,7.6,3.875128492,0.193749425,4.776642462,0.3,0.83
2/19/1988,0,0,7.6,3.291159218,0.343908633,1.76144014,0,0.83
2/20/1988,22.5,1,7.6,2.879497207,0.190526385,-0.870254394,0.3,0.83
2/21/1988,0,0,7.6,2.523871508,0.456837038,-3.469689895,0,0.83
2/22/1988,22.5,0.75,7.6,2.225765363,0.235798149,-6.062650204,0.3,0.83
2/23/1988,22.5,1,7.6,2.084505587,0.275887733,-7.46714878,0.3,0.83
2/24/1988,0,0,7.1,1.916120112,0.366226808,-9.207955559,0,0.84
2/25/1988,0,0,7.1,1.748363128,0.576480785,-11.18242552,0,0.84
2/26/1988,1.881034242,0.75,7.1,1.62751676,0.539148762,-12.76348386,0.3,0.84
